"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","INF_CON_02","S3_INT_EXP_01","S3_INT_EXP_02","S3_LIT_SUR_01","S3_LIT_SUR_02","S3_LIT_SUR_03","S3_LIT_SUR_04","S3_LIT_SUR_05","S3_LIT_SUR_06","S3_LIT_SUR_07","S3_LIT_SUR_08","S3_LIT_TEC_01","S3_LIT_TEC_02","S3_LIT_TEC_03","S3_LIT_TEC_04","S3_LIT_TEC_05","S3_LIT_TEC_06","S3_LIT_TEC_07","S3_LIT_TEC_08","S3_LIT_TEC_09","S3_BEV_SOC_01","S3_BEV_SOC_02","S3_BEV_SOC_03","S3_BEV_SOC_04","S3_BEV_SOC_05","S3_BEV_SOC_06","S3_BEV_SOC_07","S3_BEV_SOC_08","S3_LIT_POL_01","S3_LIT_POL_02","S3_LIT_POL_03","S3_LIT_POL_04","S3_LIT_POL_05","S3_LIT_POL_06","S3_LIT_POL_07","S3_BEH_TEC_1","S3_BEH_TEC_2","S3_BEH_TEC_3","S3_BEH_TEC_4","ATT_CHE_01","S2_PCY_MIS_01","S2_PCY_MIS_02","S2_PCY_MIS_03","S2_PCY_MIS_04","S2_PCY_UNC_01","S2_PCY_UNC_02","S2_PCY_UNC_03","S2_PCY_UNC_04","S2_PCY_UNC_05","S2_PCY_POW_01","S2_PCY_POW_02","S2_PCY_POW_03","S2_PCY_POW_04","S2_PCY_RES_01","S2_PCY_RES_02","S2_PCY_RES_03","S2_PCY_RES_04","S2_PRI_CON_01","S2_PRI_CON_02","S2_PRI_CON_03","S2_PRI_CON_04","S2_PRI_BEH_01","S2_PRI_BEH_02","S2_PRI_BEH_03","S2_PRI_BEH_04","S2_PRI_BEH_05","S2_PRI_EXP_01","S2_PRI_EXP_02","S2_PRI_EXP_03","S1_PFA_EMO_01","S1_PFA_EMO_02","S1_PFA_EMO_03","S1_PFA_EMO_04","ATT_CHE_02","S1_PFA_CYN_01","S1_PFA_CYN_02","S1_PFA_CYN_03","S1_PFA_CYN_04","S1_PRI_CON_01","S1_PRI_CON_02","S1_PRI_CON_03","S1_PRI_CON_04","S1_INT_DIS_01","S1_INT_DIS_02","S1_INT_DIS_03","S1_DIS_ENG_01","S1_DIS_ENG_02","S1_DIS_ENG_03","SOC_AGE_01","SOC_GEN_01","SOC_INC_01","SOC_INC_02","SOC_INC_02_3_TEXT","SOC_EDU_01","SOC_NAT_01","SOC_NAT_01_3_TEXT"
"632",2023-03-17 05:53:36,2023-03-17 06:01:56,0,100,499,1,2023-03-17 06:01:57,"R_28HefXI5MmdENXM",NA,NA,NA,NA,394239,-763514,"anonymous","EN",1,15,"15",1,3,1,1,1,1,1,2,4,5,3,4,2,4,6,5,6,6,3,3,5,6,4,6,6,1,1,1,1,3,1,2,6,4,4,2,6,5,5,5,5,5,5,5,5,5,5,4,5,5,3,2,3,2,5,3,3,5,5,2,4,5,2,5,5,5,5,5,5,4,3,3,3,1,4,5,5,5,5,3,4,4,3,4,2,"24",2,"2500",2,NA,4,2,NA
"633",2023-03-17 05:55:15,2023-03-17 06:02:01,0,100,406,1,2023-03-17 06:02:02,"R_2Yt9yvN4YjbzCrr",NA,NA,NA,NA,413813,-734035,"anonymous","EN",1,60,"15",1,3,1,1,2,1,1,3,3,4,2,1,1,5,6,4,4,NA,1,2,5,2,5,4,1,2,1,1,1,1,1,1,5,4,5,4,6,4,3,2,3,4,4,4,3,5,1,4,4,3,1,2,1,1,4,3,4,4,5,5,4,5,3,5,4,3,2,1,1,2,3,2,1,2,2,4,4,5,4,1,1,1,2,2,2,"73",1,"8000",2,NA,4,2,NA
"634",2023-03-17 06:00:33,2023-03-17 06:02:03,0,100,89,1,2023-03-17 06:02:03,"R_1QK2oHI8mwVquQB",NA,NA,NA,NA,351567,-899274,"anonymous","EN",1,60,"20",1,1,2,1,1,1,1,1,4,4,5,3,5,4,4,3,4,3,3,4,3,4,4,3,3,2,1,1,2,1,1,1,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2023-03-17 05:59:56,2023-03-17 06:02:08,0,100,132,1,2023-03-17 06:02:09,"R_1goHV9DjVDRaIp0",NA,NA,NA,NA,407053,-740866,"anonymous","EN",1,60,"20",2,1,2,3,1,1,2,2,2,2,NA,4,4,3,3,4,5,3,4,3,4,2,2,2,2,2,2,2,2,1,2,2,4,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2023-03-17 06:01:52,2023-03-17 06:02:09,0,100,16,1,2023-03-17 06:02:09,"R_3PddVE1eCEBGQqA",NA,NA,NA,NA,361671,-867861,"anonymous","EN",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",2023-03-17 05:46:09,2023-03-17 06:02:12,0,100,963,1,2023-03-17 06:02:13,"R_RxXT6Nu2oXKT2Qp",NA,NA,NA,NA,262975,-801816,"anonymous","EN",1,360,"20",1,1,3,1,3,1,1,3,1,1,1,1,1,4,4,4,1,3,1,1,4,1,1,1,1,3,3,3,3,3,1,3,3,1,4,1,6,2,4,3,2,4,5,4,3,4,4,4,2,4,4,4,4,2,5,2,2,4,3,0,0,3,0,3,1,2,2,4,4,2,3,2,4,2,4,4,4,4,4,4,4,4,2,2,2,"58",2,"1200",2,NA,3,2,NA
"638",2023-03-17 05:56:43,2023-03-17 06:02:22,0,100,338,1,2023-03-17 06:02:22,"R_yDVvLNrSgaeLk4h",NA,NA,NA,NA,37751,-97822,"anonymous","EN",1,160,"20",1,3,1,1,1,3,3,1,2,2,1,2,2,1,1,1,1,4,3,3,3,4,4,3,2,3,2,3,1,1,3,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2023-03-17 05:45:21,2023-03-17 06:02:27,0,100,1025,1,2023-03-17 06:02:27,"R_24cwCo7snaRwQPF",NA,NA,NA,NA,4287,-772791,"anonymous","EN",1,640,"7",2,3,1,3,2,2,1,1,4,2,1,1,4,1,1,3,1,4,1,4,6,4,5,5,2,2,2,1,2,1,2,2,4,3,6,5,6,2,3,4,1,3,3,3,4,3,3,5,3,3,5,2,4,2,3,5,3,4,1,4,4,3,5,1,3,4,3,1,3,5,3,3,4,4,5,3,5,3,3,4,4,3,3,2,3,"49",2,"4800",2,NA,3,3,"Hispanic"
"640",2023-03-17 06:01:30,2023-03-17 06:02:35,0,100,65,1,2023-03-17 06:02:36,"R_2YWWezEgYzdU8bR",NA,NA,NA,NA,410991,-74008,"anonymous","EN",1,360,"20",1,1,1,1,1,1,1,1,4,3,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,2,2,2,2,1,2,1,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2023-03-17 05:56:54,2023-03-17 06:02:40,0,100,346,1,2023-03-17 06:02:41,"R_2A0acSykZVUtCFe",NA,NA,NA,NA,364162,-830108,"anonymous","EN",1,500,"20",1,1,1,1,2,1,1,1,6,6,6,4,6,6,1,6,5,6,5,5,6,6,6,5,6,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,3,5,3,1,1,1,5,3,1,1,2,1,5,5,5,5,1,1,1,1,1,1,"48",1,"250000",2,NA,4,2,NA
"642",2023-03-17 05:55:23,2023-03-17 06:02:48,0,100,444,1,2023-03-17 06:02:48,"R_25tDQfJ0WRht9Dh",NA,NA,NA,NA,304274,-84258,"anonymous","EN",1,300,"40",3,3,1,3,3,1,1,1,4,4,2,3,5,3,3,3,4,1,1,1,5,1,1,NA,1,1,3,3,3,1,3,3,1,1,3,1,6,2,2,2,3,4,2,2,4,2,4,2,4,2,2,2,2,2,2,2,2,2,3,0,0,3,0,0,0,0,4,4,2,4,3,4,2,4,4,4,2,2,4,4,4,4,4,4,4,"57",2,"0",2,NA,4,2,NA
"643",2023-03-17 05:56:22,2023-03-17 06:03:07,0,100,405,1,2023-03-17 06:03:08,"R_1OuXywMpL92TIhU",NA,NA,NA,NA,408879,-730087,"anonymous","EN",1,300,"30",3,3,3,1,3,3,3,3,2,4,1,2,1,2,2,4,1,4,1,4,4,1,1,2,1,3,1,3,3,3,3,2,5,4,4,1,6,3,3,3,3,4,4,4,4,5,3,2,3,3,2,3,1,1,4,3,4,4,1,0,0,3,0,3,0,0,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,"56",2,"65000",2,NA,4,2,NA
"644",2023-03-17 05:59:52,2023-03-17 06:03:09,0,100,197,1,2023-03-17 06:03:09,"R_2hkDsPmHY1G6XrX",NA,NA,NA,NA,34267,-805913,"anonymous","EN",1,100,"10",3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,1,2,2,3,5,1,3,2,3,3,3,3,3,3,3,3,3,3,3,6,2,2,2,3,2,2,3,2,2,3,2,3,3,3,3,2,3,4,2,4,2,3,1,2,2,2,3,2,2,2,2,4,1,3,3,3,3,2,2,3,2,1,4,2,3,2,3,3,"32",1,"15000",2,NA,3,2,NA
"645",2023-03-17 05:57:46,2023-03-17 06:03:22,0,100,335,1,2023-03-17 06:03:23,"R_294gi6jLqtEFupl",NA,NA,NA,NA,407503,-740014,"anonymous","EN",1,150,"20",1,1,1,1,1,1,1,1,5,6,4,6,5,4,6,4,6,6,5,6,4,5,6,6,4,1,1,2,1,2,1,1,5,3,6,4,6,4,5,5,5,4,4,4,5,4,5,2,5,5,4,4,5,5,5,5,4,4,4,5,5,3,4,2,5,4,5,4,5,3,3,4,5,4,5,4,5,5,4,3,5,5,5,5,3,"34",2,"75000",2,NA,4,2,NA
"646",2023-03-17 05:52:10,2023-03-17 06:03:23,0,100,672,1,2023-03-17 06:03:23,"R_z6lugOhZ1Zn4J9L",NA,NA,NA,NA,448522,-937786,"anonymous","EN",1,9,"20",1,3,1,1,3,1,1,1,6,5,6,6,6,5,5,6,5,5,1,3,5,1,6,3,6,3,2,1,1,2,2,1,5,3,1,1,6,2,3,4,1,2,1,2,1,4,2,1,2,1,1,1,1,1,5,3,5,5,5,0,3,3,5,5,5,3,3,5,1,2,3,1,1,1,3,3,5,3,4,3,4,3,1,1,1,"0.56",2,"24250",2,NA,4,2,NA
"647",2023-03-17 05:59:25,2023-03-17 06:03:28,0,100,243,1,2023-03-17 06:03:29,"R_1K8sgXCr1dIM7yw",NA,NA,NA,NA,405956,-740806,"anonymous","EN",1,200,"20",2,2,2,1,2,1,1,1,4,5,3,5,2,5,6,5,3,5,3,2,3,4,4,4,3,1,2,1,1,2,3,1,5,4,5,3,6,2,5,4,4,4,4,3,5,4,4,5,5,4,4,4,4,5,5,5,4,4,4,5,4,4,5,3,4,5,5,5,2,4,3,5,5,5,4,5,4,3,4,4,5,4,4,5,5,"48",2,"1000",2,NA,3,2,NA
"648",2023-03-17 05:57:08,2023-03-17 06:03:29,0,100,381,1,2023-03-17 06:03:30,"R_zcnd0zT9CMWmRUJ",NA,NA,NA,NA,423088,-831173,"anonymous","EN",1,90,"25",1,3,1,1,3,1,3,2,6,6,2,3,4,3,4,3,6,4,6,5,4,1,4,4,6,3,3,2,3,3,1,3,6,6,6,3,6,3,4,2,3,5,2,4,3,4,3,4,4,4,2,4,1,3,5,4,4,4,3,2,4,3,4,2,0,0,3,4,2,3,3,3,3,3,2,4,4,4,4,2,2,3,1,1,1,"49",1,"51999",2,NA,4,2,NA
"649",2023-03-17 05:44:10,2023-03-17 06:03:38,0,100,1168,1,2023-03-17 06:03:39,"R_1mlUStDrUasaFSS",NA,NA,NA,NA,298772,-956938,"anonymous","EN",1,350,"16",2,2,1,1,1,1,1,1,4,5,6,4,6,1,6,1,6,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,5,1,4,1,6,2,1,1,2,5,4,4,1,4,2,5,5,2,5,2,2,5,4,1,5,2,1,0,0,0,0,4,0,0,1,1,4,1,3,2,2,2,1,1,1,1,1,2,2,2,1,1,1,"51",1,"44000",2,NA,3,3,"Pakistani"
"650",2023-03-17 05:44:24,2023-03-17 06:03:52,0,100,1167,1,2023-03-17 06:03:52,"R_3s52LeuVnMQbmVU",NA,NA,NA,NA,299607,-900754,"anonymous","EN",1,180,"25",1,1,1,1,2,1,1,2,4,6,1,4,1,6,6,5,1,4,1,1,3,1,1,4,2,3,2,1,1,1,2,3,4,1,4,3,6,4,2,4,4,5,4,5,5,5,5,5,4,4,2,2,1,1,5,4,5,5,1,1,2,1,0,5,4,2,2,4,3,4,3,2,2,3,2,5,5,5,5,4,4,4,1,1,1,"49",1,"4700",2,NA,3,2,NA
"651",2023-03-17 05:47:00,2023-03-17 06:03:55,0,100,1015,1,2023-03-17 06:03:56,"R_1DvUu1dt8PRJN58",NA,NA,NA,NA,3822,-856942,"anonymous","EN",1,240,"15",1,1,3,1,3,1,1,1,5,5,1,1,5,5,1,5,1,4,5,3,6,1,5,5,5,3,1,1,1,3,1,1,2,4,2,1,6,5,5,5,5,4,5,4,4,NA,3,1,1,2,1,1,1,1,4,2,5,5,3,4,1,3,1,5,5,5,4,4,4,2,3,2,3,5,4,5,5,5,5,1,4,4,1,1,1,"65",2,"79000",2,NA,4,2,NA
"652",2023-03-17 06:00:25,2023-03-17 06:04:19,0,100,234,1,2023-03-17 06:04:20,"R_2OMHnMk0iYAmtau",NA,NA,NA,NA,407924,-740096,"anonymous","EN",1,380,"15",1,1,1,2,2,1,3,1,6,5,4,4,5,6,5,6,6,6,4,5,4,4,5,6,5,1,1,3,1,1,1,2,5,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2023-03-17 05:44:42,2023-03-17 06:04:23,0,100,1180,1,2023-03-17 06:04:23,"R_2zbtflYTENh5gOI",NA,NA,NA,NA,352296,-80843,"anonymous","EN",1,120,"20",1,2,1,1,2,1,1,1,6,4,5,5,4,6,5,4,6,2,1,2,3,2,5,4,1,1,1,2,1,1,1,1,6,3,6,1,6,3,4,4,3,5,5,4,4,4,5,1,5,4,3,2,1,1,5,4,5,4,2,2,3,0,0,3,5,0,5,5,3,2,3,4,2,5,2,4,5,5,4,1,1,3,1,3,2,"45",2,"1200",2,NA,1,2,NA
"654",2023-03-17 06:01:49,2023-03-17 06:04:42,0,100,173,1,2023-03-17 06:04:43,"R_293WqvwWzDoAtYV",NA,NA,NA,NA,3003,-907395,"anonymous","EN",1,180,"30",1,1,1,1,1,2,2,1,4,5,6,4,5,5,5,5,5,4,4,5,5,5,5,5,6,2,1,1,1,1,1,2,5,4,5,6,6,4,4,4,3,4,5,4,2,4,4,5,4,5,4,4,2,5,5,5,4,4,4,5,4,5,4,5,4,5,5,5,4,4,4,4,4,3,5,5,5,4,4,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"655",2023-03-17 06:01:26,2023-03-17 06:04:53,0,100,206,1,2023-03-17 06:04:54,"R_1dcUB1JndqrBeRl",NA,NA,NA,NA,338041,-1181874,"anonymous","EN",1,2000,"12",2,1,1,1,1,1,1,1,4,6,4,6,4,4,5,5,5,5,5,4,5,4,5,5,5,1,1,1,1,1,2,1,5,5,5,5,6,4,4,4,4,4,4,4,4,3,4,3,3,3,5,5,4,4,4,3,4,3,3,4,5,4,3,4,4,5,4,5,3,4,3,3,4,5,5,4,4,3,4,4,4,4,4,5,4,"32",2,"2200",2,NA,3,2,NA
"656",2023-03-17 05:53:41,2023-03-17 06:04:56,0,100,675,1,2023-03-17 06:04:57,"R_4UgLwerTlQVhtIt",NA,NA,NA,NA,400305,-749528,"anonymous","EN",1,130,"50",1,1,1,1,3,1,1,1,1,3,3,3,5,3,1,3,2,6,1,5,6,1,1,1,1,3,3,3,1,1,3,3,1,3,5,1,6,2,3,4,3,5,3,4,3,5,4,4,4,3,3,4,1,3,5,3,5,5,4,2,2,4,4,5,4,3,2,2,2,2,3,3,3,3,3,5,5,5,5,3,2,2,1,1,1,"87",1,"2200",2,NA,4,2,NA
"657",2023-03-17 06:03:30,2023-03-17 06:05:03,0,100,93,1,2023-03-17 06:05:04,"R_3n97rACX8frxn4Q",NA,NA,NA,NA,348305,-87656,"anonymous","EN",1,800,"15",1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2023-03-17 05:54:40,2023-03-17 06:05:18,0,100,637,1,2023-03-17 06:05:19,"R_2Xp5EjX6px6P39O",NA,NA,NA,NA,42951,-879437,"anonymous","EN",1,3,"20",1,1,3,1,1,1,1,3,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"42",2,"130000",2,NA,4,2,NA
"659",2023-03-17 05:54:59,2023-03-17 06:05:20,0,100,620,1,2023-03-17 06:05:20,"R_3nU9t9rReeEhEzr",NA,NA,NA,NA,39018,-77539,"anonymous","EN",1,240,"35",1,1,1,1,1,1,3,1,5,6,1,3,4,1,3,3,4,4,1,4,5,1,5,1,1,3,1,1,3,1,1,1,5,5,5,4,6,4,4,5,5,4,4,3,3,4,4,2,1,1,1,5,1,1,5,4,5,5,3,4,5,1,4,5,1,1,4,4,1,4,3,3,2,1,2,5,5,4,4,1,1,1,1,1,1,"50",2,"6000",2,NA,3,2,NA
"660",2023-03-17 05:55:35,2023-03-17 06:05:30,0,100,594,1,2023-03-17 06:05:32,"R_241WMEDZFpEPJKt",NA,NA,NA,NA,434282,-839764,"anonymous","EN",1,120,"30",1,3,1,1,1,1,3,1,3,5,3,2,3,5,5,5,4,3,1,4,5,1,5,2,2,3,3,1,1,3,2,1,3,6,5,4,6,3,3,3,3,5,4,4,4,4,4,2,4,2,3,3,3,1,4,3,5,5,3,4,3,3,3,5,4,3,4,4,2,4,3,3,3,3,3,4,4,5,5,3,3,3,2,2,2,"59",2,"3472.00",2,NA,4,2,NA
"661",2023-03-17 05:46:14,2023-03-17 06:05:30,0,100,1155,1,2023-03-17 06:05:32,"R_PBtnDsCX4B82U9z",NA,NA,NA,NA,401343,-88287,"anonymous","EN",1,120,"10",1,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,3,1,3,3,1,3,3,3,3,3,3,3,1,1,1,1,6,2,2,2,2,4,3,5,5,5,2,2,4,4,3,3,2,1,5,2,4,5,3,4,2,2,0,5,5,3,3,3,1,5,3,3,3,4,5,4,5,4,4,3,3,3,3,2,2,"55",2,"3000",2,NA,4,2,NA
"662",2023-03-17 05:55:26,2023-03-17 06:05:38,0,100,611,1,2023-03-17 06:05:38,"R_cwg0dKE8zbbUunD",NA,NA,NA,NA,440938,-702368,"anonymous","EN",1,300,"10",1,3,1,1,2,1,1,3,3,6,4,4,1,4,4,5,1,4,5,4,4,1,2,2,1,3,3,2,3,3,3,1,4,1,5,1,6,3,3,3,2,4,4,4,1,1,3,2,4,1,2,4,4,2,4,4,4,4,4,1,1,1,3,4,0,0,2,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,"60",1,"70000",2,NA,1,2,NA
"663",2023-03-17 05:57:51,2023-03-17 06:05:40,0,100,469,1,2023-03-17 06:05:41,"R_PHeaoOHdWBpmMPD",NA,NA,NA,NA,399508,-829329,"anonymous","EN",1,120,"25",1,1,1,1,3,1,1,3,6,4,3,5,4,6,3,3,4,5,4,6,6,1,5,5,5,3,3,3,1,3,1,3,5,6,4,2,6,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,2,5,5,3,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,"58",2,"0",2,NA,4,2,NA
"664",2023-03-17 05:55:21,2023-03-17 06:05:49,0,100,627,1,2023-03-17 06:05:49,"R_3Mye3rVg7cVrKnP",NA,NA,NA,NA,422454,-85795,"anonymous","EN",1,460,"30",1,1,1,1,1,1,1,2,6,6,6,6,6,6,6,6,6,6,1,3,6,1,6,6,6,1,1,1,1,1,1,2,6,6,6,4,6,3,3,3,5,4,2,4,2,4,4,5,5,5,4,4,3,3,5,2,3,4,3,5,4,3,4,5,5,5,2,2,3,3,3,4,4,2,4,4,5,4,4,3,4,5,1,1,1,"71",1,"10",2,NA,4,2,NA
"665",2023-03-17 05:57:45,2023-03-17 06:05:51,0,100,485,1,2023-03-17 06:05:51,"R_3ERVHrkIZ7Wr9kE",NA,NA,NA,NA,437409,-877298,"anonymous","EN",1,240,"25",1,1,1,1,1,1,1,1,6,6,1,5,5,5,5,6,6,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,4,4,4,4,6,2,2,3,3,3,3,2,2,2,3,2,3,2,3,3,3,3,4,4,4,4,2,2,2,3,3,3,3,3,2,3,2,4,3,4,4,2,3,3,3,3,3,3,3,3,3,3,2,"44",1,"4500",2,NA,2,2,NA
"666",2023-03-17 05:54:52,2023-03-17 06:06:05,0,100,673,1,2023-03-17 06:06:05,"R_z0E1lo9gR0jVBWV",NA,NA,NA,NA,399544,-751657,"anonymous","EN",1,120,"5",1,1,1,1,2,1,1,2,3,2,1,3,1,3,2,4,4,5,2,5,4,2,3,4,2,3,3,1,1,1,1,2,3,3,2,3,6,3,3,4,4,4,5,5,3,1,3,2,3,2,2,2,2,1,4,4,3,4,4,3,4,4,3,3,3,4,2,2,2,2,3,2,2,4,2,4,5,5,5,3,2,2,4,4,4,"55",2,"100",2,NA,3,2,NA
"667",2023-03-17 05:51:07,2023-03-17 06:06:20,0,100,912,1,2023-03-17 06:06:20,"R_2bOCMMxeNKGGCdW",NA,NA,NA,NA,45013,-846719,"anonymous","EN",1,180,"25",1,2,1,1,1,1,1,2,1,4,4,2,1,4,3,5,1,5,2,1,4,1,2,5,1,1,1,2,1,1,1,2,1,4,2,5,6,2,4,4,4,5,2,4,4,2,4,2,2,2,4,4,1,2,5,4,5,4,4,2,3,4,1,5,4,2,2,2,4,4,3,2,1,4,4,4,5,4,5,2,4,2,5,2,4,"67",1,"1615",2,NA,4,2,NA
"668",2023-03-17 05:57:18,2023-03-17 06:06:27,0,100,548,1,2023-03-17 06:06:27,"R_2bO8mX8WeWk8BVl",NA,NA,NA,NA,401027,-1116449,"anonymous","EN",1,360,"20",2,1,1,1,2,3,1,2,5,3,3,5,4,4,6,4,1,2,4,3,3,2,4,4,3,1,2,2,1,1,1,1,5,4,4,4,6,2,4,2,1,4,3,4,2,3,2,3,2,4,2,2,4,2,4,3,4,4,4,4,2,3,2,4,3,2,3,3,2,3,3,3,4,2,3,4,4,3,3,3,3,2,2,3,3,"30",1,"195000",2,NA,4,2,NA
"669",2023-03-17 05:55:10,2023-03-17 06:06:34,0,100,683,1,2023-03-17 06:06:34,"R_3J7PxCaKYs4iA1B",NA,NA,NA,NA,370574,-807722,"anonymous","EN",1,480,"37",1,1,1,1,3,1,1,2,4,5,6,5,3,4,5,4,3,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,4,5,4,5,6,2,2,4,4,5,2,2,3,4,4,2,3,2,1,2,1,2,5,3,3,4,0,0,0,0,2,2,0,0,2,4,1,2,3,1,1,2,2,4,4,4,4,4,4,4,2,2,2,"72",1,"4000",2,NA,4,2,NA
"670",2023-03-17 06:01:53,2023-03-17 06:06:38,0,100,284,1,2023-03-17 06:06:38,"R_3st4gWwzmgjkkUd",NA,NA,NA,NA,261858,-8024,"anonymous","EN",1,60,"60",1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"671",2023-03-17 05:57:01,2023-03-17 06:06:49,0,100,588,1,2023-03-17 06:06:50,"R_1FevTcap5HQLOft",NA,NA,NA,NA,441968,-724976,"anonymous","EN",1,180,"21",1,3,1,1,3,1,3,3,6,6,6,6,6,6,6,6,6,2,2,4,5,1,4,4,2,3,1,3,1,3,1,1,2,5,2,1,6,5,2,3,3,5,3,3,3,3,2,3,3,4,2,2,2,2,5,2,3,4,3,3,3,2,1,3,3,1,2,4,2,3,3,2,2,2,2,3,4,2,2,4,5,5,1,1,1,"37",2,"2700",2,NA,3,2,NA
"672",2023-03-17 05:54:25,2023-03-17 06:07:01,0,100,755,1,2023-03-17 06:07:01,"R_2SpEG63P40bPlFv",NA,NA,NA,NA,393773,-746123,"anonymous","EN",1,180,"38",1,1,2,1,3,3,1,1,3,4,2,1,1,5,1,5,4,1,1,3,3,1,1,4,1,1,3,2,1,1,2,1,3,1,2,1,6,3,3,3,3,4,2,2,4,2,3,2,4,2,2,2,3,2,5,4,4,5,2,0,2,3,2,3,0,1,1,2,1,3,3,1,1,2,3,2,2,2,3,2,4,2,1,1,1,"54",2,"65000",2,NA,3,2,NA
